error_train,error_test
2.32465484468584,1.7812756258175775
2.259784236337347,1.7034187776312124
2.2691440153606193,1.7075204646310456
2.287143448437535,1.7903913143761705
2.2820841378267422,1.7114684526699038
2.172131724039519,1.6439349428446124
2.190505100092403,1.6892887405629522
2.2060135524599995,1.671067674550052
2.463504161771147,1.8239237761689449
2.287150352414571,1.678431668836979
