error_train,error_test
2.6383310543927148,2.9287846389310346
3.1338537492253176,4.027986321527233
2.473922664571986,3.5661374680454583
2.530545544148211,2.608069044490318
3.1150666257635296,2.957370868431602
2.4612242937038,2.953611528812537
2.8980553607906687,2.839105369231751
2.490479188063105,2.6409289635540385
2.5089492421974424,2.6428741738006982
2.7376545010022726,3.950449265894343
