error_train,error_test
2.6722375597277988,3.9268610298391557
2.270532221961946,1.9268140767316593
2.3476420278803993,2.5343027359155212
2.450760701789825,2.2212984169421257
2.4487637561521662,2.2240842613330303
2.3520034586162395,2.553275780868419
2.337211902518741,2.205278002565291
2.392256970177033,3.1065227209602595
2.636641801432237,2.788406677868302
2.3805833338002893,2.460136441429132
