error_train,error_test
2.877256427993613,2.981816100125407
2.3611925226162027,1.8766547748729328
2.453417497909446,2.146694155646087
2.3852428725659,1.9408524225808454
2.359197313296598,1.9764779491867037
2.810730098896182,2.89184111190376
2.890255538980754,2.0933071709473317
2.378823754253896,1.9012830227199222
2.6752578079429137,2.2018678222934405
2.3860106881296055,2.0529712495617405
