error_train,error_test
2.712401273991877,1.9780346021315898
2.4948268464767027,1.8146808126753227
2.8570185644618213,2.206859750962447
2.429712657050765,1.8641800350382531
2.324687965108164,1.7405227113130688
3.024833618361855,2.168731152113413
2.505191307841011,1.8592140193768019
3.286800053311371,2.382225305203433
2.852650641660016,2.0284748389343696
2.493722383836257,1.9178037549357758
