error_train,error_test
2.849653353008567,2.9103545921067475
2.296956412749866,2.2598022294530806
2.327782197133905,2.5732088890068403
2.303785879642723,2.177119065574588
2.930383580756972,2.9007053840600427
2.3596103023396076,2.3115942391082536
2.9966202749295556,3.0358387142375065
2.7484826814312053,2.900299583821159
3.49389226228874,3.440676901282643
2.5133280830261997,2.6538022626955438
