error_train,error_test
3.349219860261616,3.2901711624731704
2.5961144243158314,2.4399393196542687
2.5788600835265707,2.3449591004011676
3.51411568646234,3.5160207494460893
2.703255065020209,2.6050187495062573
2.588104134266218,2.435715116170855
2.632381477123382,2.4327110215368406
2.675809133741359,2.4452594615299104
2.492219893724388,2.344064519988783
3.645271484490172,3.7699419905290417
