error_train,error_test
2.419064274710912,2.5069636270649003
2.3609780778381624,3.1165288363950627
3.2579993782799583,3.9876439138392867
2.7711870240932317,3.541530359837439
2.5830879483999856,3.838684283778995
2.8445931738614085,3.097380064047281
2.6302068436439967,3.47535959443725
2.607292092071765,2.913172476967497
2.211029887155197,2.5287903352464385
2.4141664919545907,3.949928256333564
