error_train,error_test
2.2815285285401257,1.676852957954907
2.961066837593663,2.1855598386778836
2.567041795513751,2.163863967113957
3.498560505162208,3.1423357582796005
2.2190764631483395,1.625002903043081
2.2892692065946774,1.7085176638537942
2.3998079428308214,1.6244636450239585
2.173475116586032,1.667007134794138
2.4113672301636018,1.8150757099400818
2.3442771436984358,1.6932269671694145
