error_train,error_test
2.286806425462985,2.430042822843118
2.5085941647236423,2.3593892487152837
2.208600084000149,2.2067578891198387
2.495531575649811,2.9183205604067037
2.903109911299569,2.9216349948401312
2.2829718109072474,2.375252754671658
2.836958470344141,2.85128402938939
2.219318439414888,2.189683384731525
2.672012874085933,2.7740417393605754
2.604624070334118,2.7327585601944393
