error_train,error_test
2.450229444192601,1.776990921849205
2.928494787314938,2.2359097245544355
2.5056463224404335,1.9607870375876806
2.5203864312616506,1.9564577988971266
2.599310624158613,1.9380532363854144
2.877204072824687,2.4228067241321387
2.556790507572443,2.0654639991495194
2.4788198411685136,1.7812749950213005
2.456400256023529,1.7842432978210037
3.147926715092644,2.4766216736493347
