error_train,error_test
2.606569775087915,3.0332241203434713
2.8349689141594836,3.259422670999692
3.3039072537409155,3.2194950078678746
2.5448306035834802,2.8459518477562997
3.066484960752794,3.8115068630328914
2.4983432387230247,2.546741651592641
3.366302002963299,3.361739930880392
3.20776960180085,3.5241237892031547
2.463777532568322,2.6526023310372304
3.2197378088313493,3.633487416085204
