error_train,error_test
2.801179894878573,7.835795136690741
2.1557758841648744,7.761788845372678
2.191106086892772,6.790612224619644
2.4369308737299167,8.565742741736925
2.3175197837361097,8.298906725174353
2.2446216490987005,7.516878584111822
2.5281004025203084,7.4818549112394415
2.470126451945521,7.32683468665153
2.3775666250310983,7.292957693641886
1.9867247353671427,6.947267843032321
