error_train,error_test
2.5618460759562858,2.7203605435908718
2.516738177376573,2.8608867955454507
2.4746149714454755,2.8895452636082966
2.4469634867469843,2.5277952706869633
2.949102130534084,3.2921616021143865
3.586584642074253,3.7910033101522624
2.5309986712157997,2.674012379945036
2.332679739297965,2.684466687586451
2.7628987644276215,3.2662542136360844
2.5398973184827858,2.968545616001119
