error_train,error_test
2.8508817280432823,3.738378906373236
3.0378166673776374,3.71469143159894
2.292749410989185,4.108454159413875
2.5811027499424464,2.4622865473133437
2.5371563834329596,3.0845891740636495
2.7311177948859293,4.528804576748344
2.5853331233335077,3.9035077688590345
2.4713662247779893,3.569449168062455
2.8058606206043484,2.940027512480924
3.0215832732001218,5.09426683367328
