error_train,error_test
2.291826501279553,2.232225591822086
2.1810450343558743,2.0526320102240265
2.3630138310155364,2.221876504828276
2.2676245362510996,2.2162019196460125
2.2640811915937493,2.3467551868691836
2.329306925699479,2.3964867963496395
2.36665478069096,2.337744700755512
2.468589874649702,2.573283379865482
2.2096452694321345,2.1341344680132255
2.4333775315423005,2.328916510661489
