y_real,y_pred,MAE
0.37698058663735146,0.3669577,2.53
0.367712963596025,0.36625323,2.53
0.39312411380794887,0.36359003,2.53
0.3748879110646366,0.36493656,2.53
0.4200298529139057,0.36613223,2.53
0.393722021114439,0.37508327,2.53
0.4487294933115249,0.38298768,2.53
0.4292974759552324,0.39808258,2.53
0.422122528486621,0.4118013,2.53
0.4137518560911255,0.41780522,2.53
0.44364722141562885,0.4156092,2.53
0.43647242342384396,0.4164013,2.53
0.43497753557615737,0.41960922,2.53
0.45530641389218474,0.42274317,2.53
0.45530641389218474,0.42915642,2.53
0.4188341279870216,0.43671784,2.53
0.41973095905139135,0.43425867,2.53
0.4083706903327149,0.4252339,2.53
0.393722021114439,0.41332278,2.53
0.3844544279684774,0.40013027,2.53
0.374589017202122,0.3873087,2.53
0.39461885217880854,0.37561405,2.53
0.4164424688656958,0.370971,2.53
0.3922271631621177,0.37712535,2.53
0.43647242342384396,0.38348615,2.53
0.4582960102153659,0.39517653,2.53
0.4481315860050348,0.41369846,2.53
0.4304933204635779,0.42948464,2.53
0.4556054273361605,0.4337804,2.53
0.4541106889653006,0.43552795,2.53
0.45949173514225006,0.4375169,2.53
0.42959636981774674,0.44096032,2.53
0.46636778874834706,0.43781027,2.53
0.48819137553986924,0.43877676,2.53
0.46846043442569707,0.44951668,2.53
0.46636778874834706,0.45896706,2.53
0.4717489545067577,0.46255866,2.53
0.4840060542898039,0.46286237,2.53
0.47713000068370715,0.4651508,2.53
0.46367717597377656,0.46719944,2.53
0.4675635136752312,0.46483356,2.53
0.47055310999841216,0.46089652,2.53
0.49506730956450484,0.45849964,2.53
0.48520177921668806,0.4638283,2.53
0.5058296410813261,0.47053656,2.53
0.4863976237250336,0.4798418,2.53
0.4801196269022532,0.4836665,2.53
0.49417047850013507,0.4807053,2.53
0.5010463826294056,0.4785761,2.53
0.49925263081457016,0.48062056,2.53
0.513303482412452,0.4843346,2.53
0.5375186685345688,0.49092534,2.53
0.5225709858723171,0.50374836,2.53
0.5121076379041065,0.51301706,2.53
0.4822122725796032,0.5136537,2.53
0.45889394741722134,0.5018869,2.53
0.4708520038609265,0.4813004,2.53
0.5142003134768216,0.46489936,2.53
0.4974588789997345,0.46713793,2.53
0.4899850376686088,0.4771131,2.53
0.46367717597377656,0.48382336,2.53
0.4544095828278152,0.4787391,2.53
0.4388639928590734,0.4657304,2.53
0.4487294933115249,0.44909427,2.53
0.42272046568847643,0.43735728,2.53
0.42122569742225124,0.42666534,2.53
0.40657705809934064,0.41748106,2.53
0.3665172386691409,0.40807652,2.53
0.3713004971210614,0.39183202,2.53
0.4038864453247699,0.37492374,2.53
0.3949177460413231,0.36911878,2.53
0.39312411380794887,0.37164018,2.53
0.4005979551390746,0.37666622,2.53
0.3844544279684774,0.38202682,2.53
0.3943199583162942,0.38276836,2.53
0.3991032167682147,0.38176548,2.53
0.4005979551390746,0.38199583,2.53
0.4116592104137755,0.383822,2.53
0.40508217025165405,0.38848114,2.53
0.4152466243573505,0.39262602,2.53
0.4200298529139057,0.39699534,2.53
0.41225711772026563,0.40188596,2.53
0.40508217025165405,0.4043751,2.53
0.40926764097854584,0.40290585,2.53
0.40239158737244884,0.4003038,2.53
0.4005979551390746,0.3969634,2.53
0.4179372072365557,0.39358398,2.53
0.3997010044932434,0.3946646,2.53
0.40358743188079416,0.39499947,2.53
0.40657705809934064,0.3943344,2.53
0.39611359054966844,0.39390144,2.53
0.393722021114439,0.3917775,2.53
0.38056800058092666,0.38813874,2.53
0.3817638450892722,0.38181838,2.53
0.3665172386691409,0.3752659,2.53
0.36950674530622574,0.36753002,2.53
0.391629375437089,0.3609364,2.53
0.3901344875894024,0.36133042,2.53
0.3733931726937765,0.3667314,2.53
0.35336321813562876,0.36951196,2.53
0.37070258981457127,0.3643727,2.53
0.3476831286193385,0.3584524,2.53
0.33333338315894223,0.35073486,2.53
0.31838570049669057,0.34035483,2.53
0.3431987939252976,0.32759675,2.53
0.34708522131284836,0.32046917,2.53
0.3348281215298021,0.32086936,2.53
0.33871454891735286,0.3234423,2.53
0.3396113799817224,0.32581666,2.53
0.34559048294198846,0.3273727,2.53
0.3461883902484786,0.32919803,2.53
