error_train,error_test
2.2940986329266293,7.127083260661117
2.2342720871239177,5.777806527038627
2.230215351534211,6.362605174922393
2.3558218467075145,4.638743413600253
2.434329228650633,6.095928775322373
2.50487637320469,8.500720222700444
2.4636572706878903,5.526611397672742
2.309882240130068,6.5644598195982
2.859290558790837,8.148173554676065
2.449981167289634,4.821177510276993
