error_train,error_test
2.472849696730996,2.065579703546412
3.2963236388228947,3.755417537299323
2.6592965244519275,1.9823788759773524
2.558679602056185,2.3298385833246495
3.340173293563816,4.530023010234227
2.5295395576412525,2.61972571030529
2.999379042504734,3.020969405459447
2.7738269551384356,2.2217077767639233
2.541586608357292,2.002421848794734
2.6693844201109354,2.3351108233156004
