error_train,error_test
2.2266700980103615,1.7871306297808125
2.3919572196427534,1.9097056266944
2.5157148651599655,2.284486309534687
2.895896625233212,2.1185917712055637
2.400194372338318,2.0518962966663885
2.2973686782753506,1.8117940465339595
2.631424957039295,2.0721792476163055
2.418098280062651,1.8421206450823495
2.277571119369816,1.8259887347419295
2.3143599908092303,1.9838245353210655
