error_train,error_test
2.731487651746366,3.4198102329265705
2.3568154052235353,2.027530235466973
2.373441377620886,2.210413089941228
2.3419972164558773,2.270996829377249
2.8242492197136073,3.0302119893910544
2.558003402282649,3.07482420885339
2.3094186276103272,1.9965252988396556
2.438330728688639,2.4072861165146846
2.3846032038645637,2.2017867332521206
2.2426870407348023,2.1330751411429936
